Organization,Address,Reviewer,Review Title,Review,Location,Rating Date,Rating
Taal Vista Hotel,Tagaytay Luzon 4120,dennis f,excellent views  great location  worst staff in Philippines,We initially had electrical problems when we entered the room  but maintenance came almost immediately and problem was solved in about 15minutes. Hotel has nice views Taal and is near Sky Ranch amusement park. There's a McDonald's just opposite and a Mushroomburger just a walk...More,2,February 22  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,C Mac A,Relaxing Place,Dear Lorraine T  Thank you very much for your review and recent stay at Taal Vista Hotel. Your feedback is extremely valuable to us and your feedback regarding our excellent service and facilities is very much appreciated. Once again  thank you and we look forward...More,2,February 18  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Ana V,Wonderful stay!,Before I booked my stay  i checked out all the reviews and thought would be great  and really the views wonderful  location is perfect  hotel is clean  WIFI is basically non extant & staff is horrible  especially in restaurant and lounge area. I thought maybe...More,2,February 17  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Leaneth,This is just a nightmare,I slept here overnight last valentines day with my husband and my 1 yr old son. View is really amazing  room is clean  staff are really friendly. Breakfast was yummy. But... The bathroom has no door. Come on! What if one of us will poop...More,2,February 17  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,raxiebaby,Elegant and Relaxing,Dear Ms Leaneth  Thank you very much for your review and recent stay at Taal Vista Hotel. Your feedback is extremely valuable to us  as we strive to constantly improve the quality of our services. I would like to personally apologize for the series of...More,2,February 17  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,TreechangeTas,Hotel with lovely views,This is our first time to try Taal Vista  and we enjoyed every moment at the hotel: 1) Check in: was fast and seamless. The hotel staff were warm and friendly. When we asked them to change our room couple of hours after check in ...More,2,February 16  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Jack S,Enjoyed the trip,Dear raxiebaby  Thank you very much for your review and recent stay at Taal Vista Hotel. Your feedback is extremely valuable to us and your feedback regarding our excellent service and facilities is very much appreciated. Once again  thank you and we look forward to...More,2,February 10  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,jenerichu,the view of taal volcano :),It was a pleasant visit/ trip to this hotel for some much needed rest after a few days in Manila. The views of Lake Taal and Taal Volcano are outstanding with manicured lawns  clean amenities and peaceful surrounds. The addition of colourful and pretty Christmas...More,2,February 9  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,TomMH53,Taal Vista Tagaytay Philippines,The first thing I noticed was the fantastic view of the valley below the resort and the Taal Volcano. Our room had two bedrooms and a living room. Each room had a television. The WiFi worked great and was fast. The staff were great and...More,2,February 9  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,neilsa,Great view..Traditional environment..Relaxing,Dear TomMH53  Thank you very much for your review and recent stay at Taal Vista Hotel. Your feedback is extremely valuable to us and your feedback regarding our excellent service and facilities is very much appreciated. Once again  thank you and we look forward to...More,2,February 7  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,acrconsultant,SAD,Great: Fantastic view all around High up so cooler Escape the smog of Manila Service great very helpful and always smiling Grounds fantastic and combined with the view..no noise.. This is the reason we go to this hotel Room for improvement: New wing rooms are...More,2,February 5  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Bob E,Beautiful location,Dear neilsa  Thank you very much for your review and recent stay at Taal Vista Hotel. Your feedback is extremely valuable to us and your feedback regarding our excellent service and facilities is very much appreciated. Once again  thank you and we look forward to...More,2,February 5  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,gbytes,All-time favorite in Tagaytay,My friend arranged our trip as we had been before for brunch  so I was treated to a weekend getaway. We dined out the first evening  and returned with other friends for drinks. Would suggest you bring your own as the service is so far...More,2,February 5  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,absm33,A place you can rely on in Tagaytay,Stayed in the mountain wing  where the building is old but still maintained well  with just minor paint chipping seen throughout. Nice touch on personal welcome note in the room from the hotel manager  which looks like it's handwritten  though really is printed upon close...More,2,January 29  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,KCFoodLover,Beauty on top of Taal,Dear absm33  Thank you very much for your review and recent stay at Taal Vista Hotel. Your feedback is extremely valuable to us and your feedback regarding our excellent service and facilities is very much appreciated. Once again  thank you and we look forward to...More,2,January 25  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Hasan S,Great in everything,Spent overnight bebefore my cousins wedding. The weather was nice and cool. I had halo halo overlooking the volcano. What a great way to spend the afternoon. The next morning I woke up early to watch the sunrise over the volcano. I had breakfast overlooking...More,2,January 24  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Paul C,At least the view is nice,Dear KCFoodLover  Thank you very much for your review and recent stay at Taal Vista Hotel. Your feedback is extremely valuable to us and your feedback regarding our excellent service and facilities is very much appreciated. Once again  thank you and we look forward to...More,2,January 19  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Loren P,Not worth it if you're paying full price,It's really enjoyed while staying in this hotel. The view  service and location. Most especially at the end of the day listening the music  perform by Kevin at the lobby was really relaxing thanks to the staff and management sure we're coming back again.More,2,January 18  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Stephen P,Great view and clean rooms,A good hotel but very basic - clean spacious rooms with appropriate amendities. The breakfast buffet is satisfactory but not exceptional. The view to the lake is exceptional. The hotel's restaurant was disappointing  but in tems of service and quality.More,2,January 15  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Cheapycheapygum,Almost!,Dear Valued Guest  Thank you for sharing your comments with us. Feedbacks from our guests are valuable to us and would allow us to improve the quality of our products and services. We look forward to welcome you back at Taal Vista Hotel. Sincerely  Zeny...More,2,January 13  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,MMAUO,A modern hotel with so much history,The check in time is 2:00pm we arrived 1:45pm we rented 2 lake view rooms  as we check in only 1 room is available coz the other room is being clean as the receptionist told us  so we went to the available room! as we...More,2,January 13  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,A_Zegama,Beautiful Lake View,Dear Valued Guest  Thank you for your feedback and for bringing to our attention your experience during your recent stay. Please kindly allow us to send you a private message in response to your review. Sincerely  Zeny Alcantara Hotel Manager,2,January 12  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Jenz2302,Perfect view. Great staff,Tagaytay's weather plus a night at this hotel made my weekend! Service upon check in was swift  even though there were loads of people checking-in the same time as me. The view of the room that I booked was not so nice only because i...More,2,January 11  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,P C,Overpriced and overrated,If this is (among) the best hotel(s) in Tagaytay then Tagaytay is still behind other tourist spots in the country and the world. For the price I paid for our stay we could've stayed in a certified 4-star hotel in Europe/US. The bathroom is dated...More,2,January 10  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Chalssey R,Magnificent views  classic hotel... but the service  ugh!,Dear Valued Guest  We recognize that you have taken effort and time to let us know of your feedback and we would like to thank you. Feedback on your stay experience is vital to us and we will look into this matter at the soonest....More,2,January 10  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,MitzL_MMS,A breath of fresh air,We booked Taal Vista through their online website. Since we bought a deluxe room deal from Deal Grocer and wanted a Premier room for a view  Ms. Kate kindly assisted us and booked the room we wanted for a small additional charge. As we entered...More,2,January 8  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Arlene W,It's no wonder it's the best hotel in Tagaytay,Dear Valued Guest  We truly appreciate your response on your stay experience. Every feedback is significant to us and will be taken objectively. We will converse with you thru private message. Sincerely  Zeny Alcantara Hotel Manager,2,January 8  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,HustlinMNL,The Vista period.,We stayed here to celebrate our wedding anniversary  booked this during the travel expo so we got it for a discounted price. Cons: - some rooms are said to be haunted  maybe because its the oldest hotel in Tagaytay - the welcome letter in our...More,2,January 6  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,JCA747,Hands Down Still The Best,Hands down still the best hotel in Tagaytay. Checked in at Taal Vista for the second time in Nov 2014 to celebrate my dear wife's birthday and as always TVH did not disappoint. I gave them a hint about my wife's birthday to see how...More,2,January 6  2015,50
Taal Vista Hotel,Tagaytay Luzon 4120,Sofie06_07,Enchanting!,Dear Valued Guest  Thank you for taking the time to post the positive impressions of your stay with us. I am delighted to read that we met your expectations and trust that you will give us the opportunity to welcome you back to Taal Vista...More,2,January 4  2015,50
